image name,AP,AP50,AP75,APsmall,APmedium,APlarge,AR1,AR10,AR100,ARsmall,ARmedium,ARlarge
ROW_2688_15.jpg.txt,0.133993399339934,0.6666666666666669,0.0,-1,0.200990099009901,-1,0.0,0.3,0.3,-1,0.3,-1
ROW_2726_5.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_2736_8.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_9074_1.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_9082_7.jpg.txt,0.7252475247524752,1.0,1.0,-1,0.7252475247524752,-1,0.35,0.75,0.75,-1,0.75,-1
ROW_9168_9.jpg.txt,0.4673267326732673,1.0,0.33663366336633666,-1,0.4673267326732673,-1,0.2,0.4666666666666667,0.4666666666666667,-1,0.4666666666666667,-1
ROW_9171_15.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_9192_11.jpg.txt,0.42524752475247524,1.0,0.0,-1,0.42524752475247524,-1,0.2,0.45,0.45,-1,0.45,-1
ROW_9237_11.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_9249_7.jpg.txt,0.8504950495049505,1.0,1.0,-1,0.9,0.8,0.45,0.85,0.85,-1,0.9,0.8
ROW_9261_11.jpg.txt,0.7504950495049505,1.0,1.0,-1,-1,0.7504950495049505,0.35,0.8,0.8,-1,-1,0.8
ROW_9310_1.jpg.txt,0.467986798679868,0.8349834983498351,0.504950495049505,-1,-1,0.5504950495049504,0.3,0.55,0.55,-1,-1,0.55
ROW_9327_14.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_9340_15.jpg.txt,0.4919141914191421,0.6666666666666669,0.6666666666666669,-1,0.35,0.8,0.0,0.75,0.75,-1,0.7,0.8
ROW_9380_1.jpg.txt,0.6158415841584158,1.0,0.6633663366336634,-1,-1,0.6158415841584158,0.2333333333333333,0.6333333333333333,0.6333333333333333,-1,-1,0.6333333333333333
ROW_9388_15.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_9452_9.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_9455_12.jpg.txt,0.6252475247524752,1.0,1.0,-1,0.6,0.7,0.3,0.65,0.65,-1,0.6,0.7
ROW_9462_11.jpg.txt,0.8009900990099009,1.0,1.0,-1,0.7,0.9,0.45,0.8,0.8,-1,0.7,0.9
ROW_946_10.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_9550_15.jpg.txt,0.5504950495049504,1.0,0.504950495049505,-1,0.6,0.5,0.3,0.55,0.55,-1,0.6,0.5
ROW_9552_1.jpg.txt,0.5775577557755776,1.0,0.5544554455445546,-1,0.5775577557755776,-1,0.2333333333333333,0.6333333333333333,0.6333333333333333,-1,0.6333333333333333,-1
ROW_9556_2.jpg.txt,0.4663366336633663,1.0,0.4422442244224422,-1,0.4663366336633663,-1,0.1,0.5666666666666667,0.5666666666666667,-1,0.5666666666666667,-1
ROW_9571_15.jpg.txt,0.0,0.0,0.0,-1,0.0,-1,0.0,0.0,0.0,-1,0.0,-1
ROW_9623_1.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_9646_1.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_969_8.jpg.txt,0.1,1.0,0.0,-1,0.1,-1,0.1,0.1,0.1,-1,0.1,-1
ROW_9715_2.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_9724_1.jpg.txt,0.7514851485148515,1.0,1.0,-1,0.7514851485148515,-1,0.45,0.75,0.75,-1,0.75,-1
ROW_9747_3.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_9755_5.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_9765_10.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.35346534653465345,-1,0.35,0.35,0.35,-1,0.35,-1
ROW_9802_10.jpg.txt,0.304950495049505,0.40594059405940597,0.40594059405940597,-1,0.304950495049505,-1,0.14,0.32,0.32,-1,0.32,-1
ROW_9818_5.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_9845_11.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_984_10.jpg.txt,0.100990099009901,0.504950495049505,0.0,0.0,0.2,-1,0.1,0.1,0.1,0.0,0.2,-1
ROW_9860_1.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_9879_7.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_9915_11.jpg.txt,0.5178217821782178,0.8349834983498351,0.8349834983498351,-1,0.6252475247524752,-1,0.3,0.65,0.65,-1,0.65,-1
ROW_991_1.jpg.txt,0.30297029702970296,0.504950495049505,0.504950495049505,0.0,0.6,-1,0.3,0.3,0.3,0.0,0.6,-1
ROW_9927_2.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_993_2.jpg.txt,0.3,1.0,0.0,0.3,-1,-1,0.3,0.3,0.3,0.3,-1,-1
ROW_9949_3.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_9964_2.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_996_6.jpg.txt,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,-1,-1
ROW_9981_2.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_876_3.jpg.txt,0.07722772277227723,0.25742574257425743,0.0,0.0,0.3,-1,0.075,0.075,0.075,0.0,0.3,-1
ROW_8787_15.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.35,0.8,0.8,-1,0.8,-1
ROW_8793_12.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_8813_6.jpg.txt,0.5534653465346535,1.0,0.504950495049505,-1,0.2,0.9,0.45,0.55,0.55,-1,0.2,0.9
ROW_8828_8.jpg.txt,0.2524752475247525,0.504950495049505,0.0,-1,0.2524752475247525,-1,0.25,0.25,0.25,-1,0.25,-1
ROW_884_1.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.4,0.8,0.8,-1,0.8,-1
ROW_8857_1.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_8862_10.jpg.txt,0.45148514851485155,1.0,0.504950495049505,-1,0.45148514851485155,-1,0.3,0.45,0.45,-1,0.45,-1
ROW_8880_2.jpg.txt,0.2957095709570957,0.6039603960396039,0.27062706270627057,0.0,0.4884488448844884,-1,0.08,0.32,0.32,0.0,0.5333333333333333,-1
ROW_8881_1.jpg.txt,0.403960396039604,0.504950495049505,0.504950495049505,-1,0.0,0.8,0.4,0.4,0.4,-1,0.0,0.8
ROW_8892_10.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_8925_13.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_8928_9.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_893_2.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_8983_7.jpg.txt,0.403960396039604,0.504950495049505,0.504950495049505,-1,0.0,0.8,0.4,0.4,0.4,-1,0.0,0.8
ROW_8998_1.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_9025_11.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_9049_11.jpg.txt,0.8252475247524753,1.0,1.0,-1,0.8,0.9,0.4,0.85,0.85,-1,0.8,0.9
ROW_7410_1.jpg.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
ROW_7429_6.jpg.txt,0.403960396039604,0.504950495049505,0.504950495049505,-1,0.0,0.8,0.4,0.4,0.4,-1,0.0,0.8
ROW_7434_10.jpg.txt,0.4663366336633664,0.6633663366336634,0.33663366336633666,0.0,0.5,0.9,0.3,0.4666666666666666,0.4666666666666666,0.0,0.5,0.9
ROW_7442_1.jpg.txt,0.4,1.0,0.0,-1,-1,0.4,0.4,0.4,0.4,-1,-1,0.4
ROW_7446_2.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_744_8.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_7467_6.jpg.txt,0.3,1.0,0.0,0.3,0.3,-1,0.15,0.3,0.3,0.3,0.3,-1
ROW_7532_2.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_7559_1.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_7587_11.jpg.txt,0.2524752475247525,0.504950495049505,0.0,0.0,0.5,-1,0.25,0.25,0.25,0.0,0.5,-1
ROW_7619_14.jpg.txt,0.5252475247524753,1.0,0.2524752475247525,-1,0.6,0.5,0.25,0.55,0.55,-1,0.6,0.5
ROW_7681_1.jpg.txt,0.570049504950495,1.0,0.2524752475247525,-1,0.570049504950495,-1,0.125,0.675,0.675,-1,0.675,-1
ROW_7687_1.jpg.txt,0.25478547854785477,0.4422442244224422,0.16831683168316833,0.0,0.35,0.5,0.0,0.4,0.4,0.0,0.7,0.5
ROW_7725_4.jpg.txt,0.15247524752475247,0.504950495049505,0.12871287128712872,0.0,0.2,0.6,0.05,0.2,0.2,0.0,0.2,0.6
ROW_7741_8.jpg.txt,0.4,1.0,0.0,-1,-1,0.4,0.4,0.4,0.4,-1,-1,0.4
ROW_7756_13.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,0.0,0.7,-1,0.35,0.35,0.35,0.0,0.7,-1
ROW_780_14.jpg.txt,0.5049504950495048,0.504950495049505,0.504950495049505,0.0,1.0,-1,0.5,0.5,0.5,0.0,1.0,-1
ROW_7817_3.jpg.txt,0.201980198019802,0.504950495049505,0.0,-1,0.0,0.4,0.2,0.2,0.2,-1,0.0,0.4
ROW_7819_2.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_7830_10.jpg.txt,0.300990099009901,1.0,0.2524752475247525,0.6,0.2,-1,0.1,0.4,0.4,0.6,0.2,-1
ROW_7870_2.jpg.txt,0.15148514851485148,0.504950495049505,0.0,0.0,0.3,-1,0.15,0.15,0.15,0.0,0.3,-1
ROW_7892_7.jpg.txt,0.2524752475247525,0.504950495049505,0.0,-1,0.2524752475247525,-1,0.25,0.25,0.25,-1,0.25,-1
ROW_7893_8.jpg.txt,0.2524752475247525,0.504950495049505,0.0,-1,0.2524752475247525,-1,0.25,0.25,0.25,-1,0.25,-1
ROW_7948_9.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_7959_6.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_8076_1.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.35,0.7,0.7,-1,0.7,-1
ROW_809_10.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_8129_11.jpg.txt,0.5900990099009901,1.0,0.33663366336633666,0.45,0.4,0.9,0.3,0.5999999999999999,0.5999999999999999,0.5,0.4,0.9
ROW_8132_15.jpg.txt,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1
ROW_8176_6.jpg.txt,0.6666666666666667,1.0,1.0,-1,0.6504950495049504,0.8,0.2333333333333333,0.7,0.7,-1,0.65,0.8
ROW_820_1.jpg.txt,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,-1,-1
ROW_8291_12.jpg.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
ROW_8297_1.jpg.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
ROW_8299_3.jpg.txt,0.403960396039604,0.504950495049505,0.504950495049505,-1,0.0,0.8,0.4,0.4,0.4,-1,0.0,0.8
ROW_8335_7.jpg.txt,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0
ROW_8364_15.jpg.txt,0.30297029702970296,0.504950495049505,0.504950495049505,-1,0.30297029702970296,-1,0.3,0.3,0.3,-1,0.3,-1
ROW_836_2.jpg.txt,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1
ROW_8395_15.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,0.0,0.7,-1,0.35,0.35,0.35,0.0,0.7,-1
ROW_8400_8.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_8511_7.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_8517_1.jpg.txt,0.4653465346534654,0.6633663366336634,0.6633663366336634,-1,0.4653465346534654,-1,0.26666666666666666,0.4666666666666666,0.4666666666666666,-1,0.4666666666666666,-1
ROW_8520_7.jpg.txt,0.6336633663366337,1.0,1.0,-1,0.6336633663366337,-1,0.2333333333333333,0.6333333333333334,0.6333333333333334,-1,0.6333333333333334,-1
ROW_8578_12.jpg.txt,0.3336633663366337,0.6633663366336634,0.33663366336633666,0.0,0.501980198019802,-1,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,-1
ROW_8594_1.jpg.txt,0.400990099009901,1.0,0.0,-1,0.3,0.5,0.25,0.4,0.4,-1,0.3,0.5
ROW_8629_4.jpg.txt,0.6504950495049504,1.0,1.0,-1,0.6504950495049504,-1,0.3,0.7,0.7,-1,0.7,-1
ROW_8678_2.jpg.txt,0.6514851485148515,1.0,0.504950495049505,-1,0.5,0.8,0.4,0.65,0.65,-1,0.5,0.8
ROW_6191_2.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_6212_4.jpg.txt,0.201980198019802,0.504950495049505,0.0,-1,0.201980198019802,-1,0.2,0.2,0.2,-1,0.2,-1
ROW_6224_10.jpg.txt,0.403960396039604,0.504950495049505,0.504950495049505,-1,0.0,0.8,0.4,0.4,0.4,-1,0.0,0.8
ROW_6225_8.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_6286_1.jpg.txt,0.5610561056105611,1.0,0.4422442244224422,-1,-1,0.5610561056105611,0.16666666666666666,0.6,0.6,-1,-1,0.6
ROW_6310_10.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_6344_2.jpg.txt,0.4,0.5,0.5,-1,-1,0.8,0.0,0.8,0.8,-1,-1,0.8
ROW_6354_2.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.0,0.7,0.35,0.35,0.35,-1,0.0,0.7
ROW_6360_9.jpg.txt,0.25,0.5,0.0,-1,-1,0.5,0.0,0.5,0.5,-1,-1,0.5
ROW_6370_3.jpg.txt,0.3579207920792079,0.5,0.3316831683168317,-1,0.3000000000000001,0.6514851485148515,0.0,0.7333333333333333,0.7333333333333333,-1,0.9,0.65
ROW_6375_10.jpg.txt,0.27574257425742577,1.0,0.0,-1,0.2,0.5,0.1,0.35,0.35,-1,0.2,0.5
ROW_6377_1.jpg.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
ROW_6444_2.jpg.txt,0.3,1.0,0.0,-1,-1,0.3,0.3,0.3,0.3,-1,-1,0.3
ROW_6449_5.jpg.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
ROW_6508_2.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_6529_7.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_6536_7.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_6548_1.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.4,0.8,0.8,-1,0.8,-1
ROW_6570_15.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_6605_1.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_6655_10.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_6664_1.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7,0.8,0.4,0.75,0.75,-1,0.7,0.8
ROW_6687_2.jpg.txt,0.7504950495049505,1.0,1.0,-1,-1,0.7504950495049505,0.35,0.8,0.8,-1,-1,0.8
ROW_6694_7.jpg.txt,0.5359735973597359,0.8349834983498351,0.504950495049505,-1,0.2,0.8,0.4,0.6,0.6,-1,0.4,0.8
ROW_6776_15.jpg.txt,0.30297029702970296,0.504950495049505,0.504950495049505,0.30297029702970296,-1,-1,0.3,0.3,0.3,0.3,-1,-1
ROW_6779_6.jpg.txt,0.2,1.0,0.0,-1,0.2,-1,0.2,0.2,0.2,-1,0.2,-1
ROW_6838_5.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_6849_1.jpg.txt,0.2,1.0,0.0,-1,0.2,-1,0.2,0.2,0.2,-1,0.2,-1
ROW_6942_2.jpg.txt,0.0,0.0,0.0,-1,0.0,-1,0.0,0.0,0.0,-1,0.0,-1
ROW_6983_5.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_7007_2.jpg.txt,0.17574257425742573,1.0,0.0,-1,0.17574257425742573,-1,0.05,0.25,0.25,-1,0.25,-1
ROW_7016_5.jpg.txt,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,-1,-1
ROW_7035_2.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_7037_1.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_7037_14.jpg.txt,0.0,0.0,0.0,-1,0.0,-1,0.0,0.0,0.0,-1,0.0,-1
ROW_7038_9.jpg.txt,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,-1,-1
ROW_7039_2.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_7050_5.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_7123_2.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_7189_9.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_7202_1.jpg.txt,0.4,1.0,0.0,-1,-1,0.4,0.4,0.4,0.4,-1,-1,0.4
ROW_7205_2.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_7218_3.jpg.txt,0.15,0.5,0.0,-1,-1,0.3,0.0,0.3,0.3,-1,-1,0.3
ROW_7220_4.jpg.txt,0.42524752475247524,1.0,0.0,-1,0.5,0.4,0.2,0.45,0.45,-1,0.5,0.4
ROW_7255_14.jpg.txt,1.0,1.0,1.0,-1,-1,1.0,1.0,1.0,1.0,-1,-1,1.0
ROW_7259_13.jpg.txt,0.4,1.0,0.0,-1,-1,0.4,0.4,0.4,0.4,-1,-1,0.4
ROW_7277_7.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_7283_10.jpg.txt,0.2,1.0,0.0,-1,-1,0.2,0.2,0.2,0.2,-1,-1,0.2
ROW_7311_1.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_7317_12.jpg.txt,0.601980198019802,1.0,0.504950495049505,-1,0.4,0.8,0.4,0.6,0.6,-1,0.4,0.8
ROW_7329_9.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_7345_5.jpg.txt,0.201980198019802,0.504950495049505,0.0,-1,0.0,0.4,0.2,0.2,0.2,-1,0.0,0.4
ROW_5158_1.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_518_1.jpg.txt,0.16831683168316833,0.33663366336633666,0.0,0.0,0.5,-1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,-1
ROW_5194_4.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_5197_13.jpg.txt,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,-1,-1,0.0
ROW_5209_2.jpg.txt,0.5757425742574258,1.0,0.2524752475247525,-1,0.5757425742574258,-1,0.25,0.65,0.65,-1,0.65,-1
ROW_5212_4.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.35,0.8,0.8,-1,0.8,-1
ROW_5245_14.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_5276_5.jpg.txt,0.5475247524752476,0.6633663366336634,0.6633663366336634,0.8,0.0,0.9,0.26666666666666666,0.5666666666666667,0.5666666666666667,0.8,0.0,0.9
ROW_5317_5.jpg.txt,0.30297029702970296,0.33663366336633666,0.33663366336633666,0.0,0.4544554455445544,-1,0.3,0.3,0.3,0.0,0.45,-1
ROW_5338_1.jpg.txt,0.6252475247524752,1.0,1.0,0.7,0.6,-1,0.3,0.65,0.65,0.7,0.6,-1
ROW_5348_2.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_5357_10.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_539_5.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.4,0.75,0.75,-1,0.75,-1
ROW_5413_9.jpg.txt,0.700990099009901,1.0,1.0,-1,0.700990099009901,-1,0.4,0.7,0.7,-1,0.7,-1
ROW_5419_7.jpg.txt,0.5514851485148514,1.0,0.2524752475247525,-1,0.4,1.0,0.2,0.7,0.7,-1,0.4,1.0
ROW_541_12.jpg.txt,0.4757425742574258,1.0,0.2524752475247525,-1,0.4757425742574258,-1,0.2,0.55,0.55,-1,0.55,-1
ROW_5440_1.jpg.txt,0.43168316831683173,0.6633663366336634,0.6633663366336634,0.0,0.6504950495049504,-1,0.2,0.4666666666666666,0.4666666666666666,0.0,0.7,-1
